"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","price","special_price","cost","weight","msrp","status","is_recurring","visibility","tax_class_id","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","website","_media_image","_media_lable","_media_position","_media_is_disabled"
"admin","base","Describe","simple","106,127,156","describe-lgg5-cover","0","LG G5 Cover","","","/l/g/lg_g5_img.png","/l/g/lg_g5_img.png","/l/g/lg_g5_img.png","lgg5-cover","lgg5-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:57:06","","1","0","0","1","1","0.0000","1","0","0","1","1","LG G5 Cover","0","simple","","","","","","",""
"admin","","","","","describe-lgg5-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-motoe-cover","0","Moto E Cover","","","/m/o/moto_e_img.png","/m/o/moto_e_img.png","/m/o/moto_e_img.png","motoe-cover","motoe-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:56:35","","1","0","0","1","1","0.0000","1","0","0","1","1","Moto E Cover","0","simple","","","","","","",""
"admin","","","","","describe-motoe-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-motoe2-cover","0","Moto E2 Cover","","","/m/o/moto_e2_img.png","/m/o/moto_e2_img.png","/m/o/moto_e2_img.png","motoe2-cover","motoe2-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:56:22","","1","0","0","1","1","0.0000","1","0","0","1","1","Moto E2 Cover","0","simple","","","","","","",""
"admin","","","","","describe-motoe2-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-motog-cover","0","Moto G Cover","","","/m/o/moto_g_img.png","/m/o/moto_g_img.png","/m/o/moto_g_img.png","motog-cover","motog-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:56:09","","1","0","0","1","1","0.0000","1","0","0","1","1","Moto G Cover","0","simple","","","","","","",""
"admin","","","","","describe-motog-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-motog2-cover","0","Moto G2 Cover","","","/m/o/moto_g2_img.png","/m/o/moto_g2_img.png","/m/o/moto_g2_img.png","motog2-cover","motog2-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:55:58","","1","0","0","1","1","0.0000","1","0","0","1","1","Moto G2 Cover","0","simple","","","","","","",""
"admin","","","","","describe-motog2-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-motog3-cover","0","Moto G3 Cover","","","/m/o/moto_g3_img.png","/m/o/moto_g3_img.png","/m/o/moto_g3_img.png","motog3-cover","motog3-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:55:44","","1","0","0","1","1","0.0000","1","0","0","1","1","Moto G3 Cover","0","simple","","","","","","",""
"admin","","","","","describe-motog3-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-motog4-cover","0","Moto G4 Cover","","","/m/o/moto_g4_img.png","/m/o/moto_g4_img.png","/m/o/moto_g4_img.png","motog4-cover","motog4-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:55:31","","1","0","0","1","1","0.0000","1","0","0","1","1","Moto G4 Cover","0","simple","","","","","","",""
"admin","","","","","describe-motog4-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-motoxplay-cover","0","Moto X Play Cover","","","/m/o/moto_x_play_img.png","/m/o/moto_x_play_img.png","/m/o/moto_x_play_img.png","motoxplay-cover","motoxplay-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:54:06","","1","0","0","1","1","0.0000","1","0","0","1","1","Moto X Play Cover","0","simple","","","","","","",""
"admin","","","","","describe-motoxplay-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-motox-cover","0","Moto X Cover","","","/m/o/moto_x_img.png","/m/o/moto_x_img.png","/m/o/moto_x_img.png","motox-cover","motox-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:53:42","","1","0","0","1","1","0.0000","1","0","0","1","1","Moto X Cover","0","simple","","","","","","",""
"admin","","","","","describe-motox-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-motox2-cover","0","Moto X2 Cover","","","/m/o/moto_x2_img.png","/m/o/moto_x2_img.png","/m/o/moto_x2_img.png","motox2-cover","motox2-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:53:25","","1","0","0","1","1","0.0000","1","0","0","1","1","Moto X2 Cover","0","simple","","","","","","",""
"admin","","","","","describe-motox2-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-oneplusone-cover","0","Oneplus One Cover","","","/o/n/oneplus_one_img.png","/o/n/oneplus_one_img.png","/o/n/oneplus_one_img.png","oneplusone-cover","oneplusone-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:53:08","","1","0","0","1","1","0.0000","1","0","0","1","1","Oneplus One Cover","0","simple","","","","","","",""
"admin","","","","","describe-oneplusone-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-oneplusthree-cover","0","Oneplus Three Cover","","","/o/n/oneplus_three_img.png","/o/n/oneplus_three_img.png","/o/n/oneplus_three_img.png","oneplusthree-cover","oneplusthree-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:52:56","","1","0","0","1","1","0.0000","1","0","0","1","1","Oneplus Three Cover","0","simple","","","","","","",""
"admin","","","","","describe-oneplusthree-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-oneplustwo-cover","0","Oneplus Two Cover","","","/o/n/oneplus_two_img.png","/o/n/oneplus_two_img.png","/o/n/oneplus_two_img.png","oneplustwo-cover","oneplustwo-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:52:39","","1","0","0","1","1","0.0000","1","0","0","1","1","Oneplus Two Cover","0","simple","","","","","","",""
"admin","","","","","describe-oneplustwo-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-oneplusx-cover","0","Oneplus X Cover","","","/o/n/oneplus_x_img.png","/o/n/oneplus_x_img.png","/o/n/oneplus_x_img.png","oneplusx-cover","oneplusx-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:52:21","","1","0","0","1","1","0.0000","1","0","0","1","1","Oneplus X Cover","0","simple","","","","","","",""
"admin","","","","","describe-oneplusx-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsunga52016-cover","0","Samsung A5 2016 Cover","","","/s/a/samsung_a5_2016_img.png","/s/a/samsung_a5_2016_img.png","/s/a/samsung_a5_2016_img.png","samsunga52016-cover","samsunga52016-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:51:00","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung A5 2016 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsunga52016-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsunga5-cover","0","Samsung A5 Cover","","","/s/a/samsung_a5_img.png","/s/a/samsung_a5_img.png","/s/a/samsung_a5_img.png","samsunga5-cover","samsunga5-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:50:37","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung A5 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsunga5-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsunga7-cover","0","Samsung A7 Cover","","","/s/a/samsung_a7_img.png","/s/a/samsung_a7_img.png","/s/a/samsung_a7_img.png","samsunga7-cover","samsunga7-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:50:22","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung A7 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsunga7-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsunga8-cover","0","Samsung A8 Cover","","","/s/a/samsung_a8_img.png","/s/a/samsung_a8_img.png","/s/a/samsung_a8_img.png","samsunga8-cover","samsunga8-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:50:06","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung A8 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsunga8-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsunge5-cover","0","Samsung E5 Cover","","","/s/a/samsung_e5_img.png","/s/a/samsung_e5_img.png","/s/a/samsung_e5_img.png","samsunge5-cover","samsunge5-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:49:52","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung E5 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsunge5-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsunge7-cover","0","Samsung E7 Cover","","","/s/a/samsung_e7_img.png","/s/a/samsung_e7_img.png","/s/a/samsung_e7_img.png","samsunge7-cover","samsunge7-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:49:40","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung E7 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsunge7-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsunggalaxynote2-cover","0","Samsung Galaxy Note 2 Cover","","","/s/a/samsung_galaxy_note_2_img.png","/s/a/samsung_galaxy_note_2_img.png","/s/a/samsung_galaxy_note_2_img.png","samsunggalaxynote2-cover","samsunggalaxynote2-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:49:26","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung Galaxy Note 2 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsunggalaxynote2-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsunggalaxygrand2-cover","0","Samsung Galaxy Grand 2 Cover","","","/s/a/samsung_galaxy_grand_2_img.png","/s/a/samsung_galaxy_grand_2_img.png","/s/a/samsung_galaxy_grand_2_img.png","samsunggalaxygrand2-cover","samsunggalaxygrand2-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:49:12","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung Galaxy Grand 2 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsunggalaxygrand2-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsunggalaxygrandprime-cover","0","Samsung Galaxy Grand Prime Cover","","","/s/a/samsung_galaxy_grand_prime_img.png","/s/a/samsung_galaxy_grand_prime_img.png","/s/a/samsung_galaxy_grand_prime_img.png","samsunggalaxygrandprime-cover","samsunggalaxygrandprime-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:48:59","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung Galaxy Grand Prime Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsunggalaxygrandprime-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsunggalaxynote5-cover","0","Samsung Galaxy Note 5 Cover","","","/s/a/samsung_galaxy_note_5_img.png","/s/a/samsung_galaxy_note_5_img.png","/s/a/samsung_galaxy_note_5_img.png","samsunggalaxynote5-cover","samsunggalaxynote5-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:48:47","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung Galaxy Note 5 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsunggalaxynote5-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsunggalaxynote3-cover","0","Samsung Galaxy Note 3 Cover","","","/s/a/samsung_galaxy_note3_img.png","/s/a/samsung_galaxy_note3_img.png","/s/a/samsung_galaxy_note3_img.png","samsunggalaxynote3-cover","samsunggalaxynote3-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:48:32","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung Galaxy Note 3 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsunggalaxynote3-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsunggalaxynote4-cover","0","Samsung Galaxy Note 4 Cover","","","/s/a/samsung_galaxy_note4_img.png","/s/a/samsung_galaxy_note4_img.png","/s/a/samsung_galaxy_note4_img.png","samsunggalaxynote4-cover","samsunggalaxynote4-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:48:08","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung Galaxy Note 4 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsunggalaxynote4-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsungj2-cover","0","Samsung J2 Cover","","","/s/a/samsung_j2_img.png","/s/a/samsung_j2_img.png","/s/a/samsung_j2_img.png","samsungj2-cover","samsungj2-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:47:56","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung J2 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsungj2-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsungj52016-cover","0","Samsung J5 2016 Cover","","","/s/a/samsung_j5_2016_img.png","/s/a/samsung_j5_2016_img.png","/s/a/samsung_j5_2016_img.png","samsungj52016-cover","samsungj52016-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:47:41","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung J5 2016 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsungj52016-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
"admin","base","Describe","simple","106,127,156","describe-samsungj5-cover","0","Samsung J5 Cover","","","/s/a/samsung_j5_img.png","/s/a/samsung_j5_img.png","/s/a/samsung_j5_img.png","samsungj5-cover","samsungj5-cover.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","0.0000","","","0.1000","","Enabled","No","Catalog","None",".",".","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-11-22 03:47:17","","1","0","0","1","1","0.0000","1","0","0","1","1","Samsung J5 Cover","0","simple","","","","","","",""
"admin","","","","","describe-samsungj5-cover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png","","1","0"
