store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,cost,weight,msrp,status,is_recurring,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,website,_media_image,_media_lable,_media_position,_media_is_disabled
admin,base,Describe,simple,"10,61,27,156",describe-samsunga52016-cover,0,Samsung A5 2016 Cover,,,/s/a/samsung_a5_2016_img.png,/s/a/samsung_a5_2016_img.png,/s/a/samsung_a5_2016_img.png,samsunga52016-cover,samsunga52016-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:51,,1,0,0,1,1,0,1,0,0,1,1,Samsung A5 2016 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsunga5-cover,0,Samsung A5 Cover,,,/s/a/samsung_a5_img.png,/s/a/samsung_a5_img.png,/s/a/samsung_a5_img.png,samsunga5-cover,samsunga5-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:50,,1,0,0,1,1,0,1,0,0,1,1,Samsung A5 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsunga7-cover,0,Samsung A7 Cover,,,/s/a/samsung_a7_img.png,/s/a/samsung_a7_img.png,/s/a/samsung_a7_img.png,samsunga7-cover,samsunga7-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:50,,1,0,0,1,1,0,1,0,0,1,1,Samsung A7 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsunga8-cover,0,Samsung A8 Cover,,,/s/a/samsung_a8_img.png,/s/a/samsung_a8_img.png,/s/a/samsung_a8_img.png,samsunga8-cover,samsunga8-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:50,,1,0,0,1,1,0,1,0,0,1,1,Samsung A8 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsunge5-cover,0,Samsung E5 Cover,,,/s/a/samsung_e5_img.png,/s/a/samsung_e5_img.png,/s/a/samsung_e5_img.png,samsunge5-cover,samsunge5-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:49,,1,0,0,1,1,0,1,0,0,1,1,Samsung E5 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsunge7-cover,0,Samsung E7 Cover,,,/s/a/samsung_e7_img.png,/s/a/samsung_e7_img.png,/s/a/samsung_e7_img.png,samsunge7-cover,samsunge7-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:49,,1,0,0,1,1,0,1,0,0,1,1,Samsung E7 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsunggalaxynote2-cover,0,Samsung Galaxy Note 2 Cover,,,/s/a/samsung_galaxy_note_2_img.png,/s/a/samsung_galaxy_note_2_img.png,/s/a/samsung_galaxy_note_2_img.png,samsunggalaxynote2-cover,samsunggalaxynote2-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:49,,1,0,0,1,1,0,1,0,0,1,1,Samsung Galaxy Note 2 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsunggalaxygrand2-cover,0,Samsung Galaxy Grand 2 Cover,,,/s/a/samsung_galaxy_grand_2_img.png,/s/a/samsung_galaxy_grand_2_img.png,/s/a/samsung_galaxy_grand_2_img.png,samsunggalaxygrand2-cover,samsunggalaxygrand2-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:49,,1,0,0,1,1,0,1,0,0,1,1,Samsung Galaxy Grand 2 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsunggalaxygrandprime-cover,0,Samsung Galaxy Grand Prime Cover,,,/s/a/samsung_galaxy_grand_prime_img.png,/s/a/samsung_galaxy_grand_prime_img.png,/s/a/samsung_galaxy_grand_prime_img.png,samsunggalaxygrandprime-cover,samsunggalaxygrandprime-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:48,,1,0,0,1,1,0,1,0,0,1,1,Samsung Galaxy Grand Prime Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsunggalaxynote5-cover,0,Samsung Galaxy Note 5 Cover,,,/s/a/samsung_galaxy_note_5_img.png,/s/a/samsung_galaxy_note_5_img.png,/s/a/samsung_galaxy_note_5_img.png,samsunggalaxynote5-cover,samsunggalaxynote5-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:48,,1,0,0,1,1,0,1,0,0,1,1,Samsung Galaxy Note 5 Cover,0,simple,,,,,,,
